Title,Carousell URL,Source Cost
"Leather Watch Straps | Adjustable Replacement Bands | Men Women Watches | Classic Minimalist Durable Leather","https://carousell.app.link/8pkSYvRf71b","$4.50"
"Magnetic Ring Phone Holder Stand | 360° Rotatable Adjustable Grip | Desk Car Travel Phone Mount | Portable Foldable Mobile Phone Stand","https://www.carousell.sg/p/magnetic-ring-phone-holder-stand-360%C2%B0-rotatable-adjustable-grip-desk-car-travel-phone-mount-portable-foldable-mobile-phone-stand-1430529442/?t-id=52299420_1775476766636","$9.90"
"Mini Vacuum Keyboard | Portable USB Desktop Cleaner | Home Office Laptop Dust Removal | Small Handheld Electronic Cleaning Device","https://www.carousell.sg/p/mini-vacuum-keyboard-portable-usb-desktop-cleaner-home-office-laptop-dust-removal-small-handheld-electronic-cleaning-device-1430530521/?t-id=52299420_1775476766636","$7.50"
"Essential Oil Diffuser | Ultrasonic Aromatherapy Humidifier With LED Light | Home Office Relaxation Air Mist | Portable Aroma Diffuser Air Purifier Quiet Operation","https://www.carousell.sg/p/essential-oil-diffuser-ultrasonic-aromatherapy-humidifier-with-led-light-home-office-relaxation-air-mist-portable-aroma-diffuser-air-purifier-quiet-operation-1430531326/?t-id=52299420_1775476766636","$2.59"
"Mini Portable USB Ultrasonic Air Humidifier | Quiet Mist LED Night Light | Home Office Travel Desk Humidifier | Aroma Diffuser Air Moisturizer Compact Design","https://www.carousell.sg/p/mini-portable-usb-ultrasonic-air-humidifier-quiet-mist-led-night-light-home-office-travel-desk-humidifier-aroma-diffuser-air-moisturizer-compact-design-1430532038/?t-id=52299420_1775476766636","$5.25"
"Mini Portable USB Ultrasonic Air Humidifier | Quiet Mist LED Night Light | Home Office Travel Desk Humidifier | Aroma Diffuser Air Moisturizer Compact Design","https://www.carousell.sg/p/mini-portable-usb-ultrasonic-air-humidifier-quiet-mist-led-night-light-home-office-travel-desk-humidifier-aroma-diffuser-air-moisturizer-compact-design-1430532038/?t-id=52299420_1775476766636","$5.25"
"Jogger Pants | Elastic Waist Drawstring Tapered Fit | Casual Streetwear Activewear | Korean Minimalist Sweatpants Lounge Gym Travel Pants","https://www.carousell.sg/p/jogger-pants-elastic-waist-drawstring-tapered-fit-casual-streetwear-activewear-korean-minimalist-sweatpants-lounge-gym-travel-pants-1430815396/?t-id=52299420_1775615954443","$10.83"
"Cotton Jogger Pants | Breathable Elastic Waist Drawstring Tapered Fit | Casual Streetwear Lounge Wear | Korean Minimalist Sweatpants Gym Travel Pants","https://www.carousell.sg/p/cotton-jogger-pants-breathable-elastic-waist-drawstring-tapered-fit-casual-streetwear-lounge-wear-korean-minimalist-sweatpants-gym-travel-pants-1430815924/?t-id=52299420_1775615954443","$13.86"
"Cargo Pants | Multi Pocket Adjustable Waist Relaxed Fit | Streetwear Utility Wear Travel Outdoor | Korean Style Tactical Pants Casual Workwear Hiking Pants","https://www.carousell.sg/p/cargo-pants-multi-pocket-adjustable-waist-relaxed-fit-streetwear-utility-wear-travel-outdoor-korean-style-tactical-pants-casual-workwear-hiking-pants-1430816436/?t-id=52299420_1775615954443","$8.90"
"Loose Drawstring Pants | Relaxed Fit Elastic Waist Breathable Fabric | Casual Lounge Wear Travel Pants | Korean Minimalist Wide Leg Trousers Streetwear Comfortable Daily Wear","https://www.carousell.sg/p/loose-drawstring-pants-relaxed-fit-elastic-waist-breathable-fabric-casual-lounge-wear-travel-pants-korean-minimalist-wide-leg-trousers-streetwear-comfortable-daily-wear-1430817027/?t-id=52299420_1775615954443","$9.90"
"Track Pants | Lightweight Elastic Waist Tapered Fit Breathable Fabric | Sports Gym Running Activewear | Korean Minimalist Jogger Sweatpants Training Workout Pants","https://www.carousell.sg/p/track-pants-lightweight-elastic-waist-tapered-fit-breathable-fabric-sports-gym-running-activewear-korean-minimalist-jogger-sweatpants-training-workout-pants-1430818122/?t-id=52299420_1775615954443","$4.90"
"Hoodies OFF Series | Oversized Relaxed Fit Adjustable Hoodie | Casual Streetwear Lounge Wear | Korean Minimalist Sweatshirt Unisex Outerwear Daily Layering","https://www.carousell.sg/p/hoodies-off-series-oversized-relaxed-fit-adjustable-hoodie-casual-streetwear-lounge-wear-korean-minimalist-sweatshirt-unisex-outerwear-daily-layering-1430819508/?t-id=52299420_1775615954443","$14.80"
"Men Women Baseball Cap | Adjustable Unisex Sun Protection Hat | Casual Outdoor Sportswear | Korean Minimalist Streetwear Travel Hat","https://www.carousell.sg/p/men-women-baseball-cap-adjustable-unisex-sun-protection-hat-casual-outdoor-sportswear-korean-minimalist-streetwear-travel-hat-1430820971/?t-id=52299420_1775615954443","$5.90"
"Snapback Cap | Adjustable Flat Brim Hat | Casual Streetwear | Men Women Hip Hop Baseball Hat","https://www.carousell.sg/p/snapback-cap-adjustable-flat-brim-hat-casual-streetwear-men-women-hip-hop-baseball-hat-1430821518/?t-id=52299420_1775615954443","$9.99"
"Square Neck Cropped Top | Slim Fit Stretchy Fabric | Casual Daily Wear | Summer Layering Top, Korean Style, Minimalist Fashion","https://www.carousell.sg/p/square-neck-cropped-top-slim-fit-stretchy-fabric-casual-daily-wear-summer-layering-top-korean-style-minimalist-fashion-1430822537/?t-id=52299420_1775615954443","$3.99"
"2 in 1 Crop Top Round Neck | Adjustable Layered Fit | Casual Daily Wear | Summer Tops, Minimalist Fashion, Korean Style Cropped Shirt","https://www.carousell.sg/p/2-in-1-crop-top-round-neck-adjustable-layered-fit-casual-daily-wear-summer-tops-minimalist-fashion-korean-style-cropped-shirt-1430823275/?t-id=52299420_1775615954443","$9.76"
"Padded Tube Top | Removable Padding Adjustable Fit | Summer Casual Wear | Crop Top, Strapless, Minimalist Layering Top","https://www.carousell.sg/p/padded-tube-top-removable-padding-adjustable-fit-summer-casual-wear-crop-top-strapless-minimalist-layering-top-1430824646/?t-id=52299420_1775615954443","$5.99"
"Rib Knit Tank Crop Top | Stretchy Slim Fit | Casual Summer Wear | Korean Minimalist Style | Layering Top for Everyday Outfits","https://www.carousell.sg/p/rib-knit-tank-crop-top-stretchy-slim-fit-casual-summer-wear-korean-minimalist-style-layering-top-for-everyday-outfits-1430825383/?t-id=52299420_1775615954443","$10.90"
"Ladies Casual Low Cut Sneaker | Lightweight Comfortable Walking Shoes | Everyday Footwear | Breathable Slip-On Flats, Trendy Minimalist Design, Soft Cushion Sole","https://www.carousell.sg/p/ladies-casual-low-cut-sneaker-lightweight-comfortable-walking-shoes-everyday-footwear-breathable-slip-on-flats-trendy-minimalist-design-soft-cushion-sole-1430826873/?t-id=52299420_1775615954443","$10.99"
"Shoulder Bag | Adjustable Strap Lightweight Carry | Daily Use Casual Bag | Travel Crossbody Tote Organizer","https://www.carousell.sg/p/shoulder-bag-adjustable-strap-lightweight-carry-daily-use-casual-bag-travel-crossbody-tote-organizer-1430828213/?t-id=52299420_1775615954443","$10.90"
"Shoulder Bag | Adjustable Strap Lightweight Carry | Daily Use Casual Bag | Travel Crossbody Tote Organizer","https://www.carousell.sg/p/shoulder-bag-adjustable-strap-lightweight-carry-daily-use-casual-bag-travel-crossbody-tote-organizer-1430828853/?t-id=52299420_1775615954443","$8.20"
"Classic Black Manicure Set | Stainless Steel Nail Clipper Grooming Kit | Travel Nail Care Set | Portable Minimalist Pedicure Tools Cuticle Cutter Kit","https://www.carousell.sg/p/classic-black-manicure-set-stainless-steel-nail-clipper-grooming-kit-travel-nail-care-set-portable-minimalist-pedicure-tools-cuticle-cutter-kit-1430889124/?t-id=52299420_1775639052113","$14.73"
"Magnetic Powerbank | Fast Charging Portable Wireless Battery | Qi-Compatible Phone Charger | Slim Minimalist Travel Power Bank for iPhone Android USB-C Devices","https://www.carousell.sg/p/magnetic-powerbank-fast-charging-portable-wireless-battery-qi-compatible-phone-charger-slim-minimalist-travel-power-bank-for-iphone-android-usb-c-devices-1430893523/?t-id=52299420_1775639052113","$14.82"
"Phone Camera Lens | Clip-On Wide Angle Macro Telephoto Lens | Mobile Photography Kit | Travel Vlogging Selfie Lens for iPhone Android Smartphones","https://www.carousell.sg/p/phone-camera-lens-clip-on-wide-angle-macro-telephoto-lens-mobile-photography-kit-travel-vlogging-selfie-lens-for-iphone-android-smartphones-1430894100/?t-id=52299420_1775639052113","$12.00"
"Electric Blackhead Remover | Vacuum Pore Cleaner With Adjustable Suction | Acne Removal Skincare Tool | Facial Deep Clean Comedone Extractor Portable Home Use","https://www.carousell.sg/p/electric-blackhead-remover-vacuum-pore-cleaner-with-adjustable-suction-acne-removal-skincare-tool-facial-deep-clean-comedone-extractor-portable-home-use-1430908478/?t-id=52299420_1775639052113","$13.56"
"Tote Bag For Women | Large Capacity Minimalist Shoulder Bag | Daily Office Travel Use | Canvas Handbag Casual Korean Style Shopper Bag","https://www.carousell.sg/p/tote-bag-for-women-large-capacity-minimalist-shoulder-bag-daily-office-travel-use-canvas-handbag-casual-korean-style-shopper-bag-1430910742/?t-id=52299420_1775639052113","$14.99"
"Triangle Cat Eye Sunglasses | UV Protection Retro Narrow Frame | Fashion Streetwear Travel Use | Korean Style Trendy Eyewear Women Sun Glasses","https://www.carousell.sg/p/triangle-cat-eye-sunglasses-uv-protection-retro-narrow-frame-fashion-streetwear-travel-use-korean-style-trendy-eyewear-women-sun-glasses-1430911377/?t-id=52299420_1775639052113","$9.45"
"Bluetooth Thermometer Hygrometer | Smart Temperature Humidity Monitor With App Control | Home Office Indoor Use | Digital Sensor Wireless Climate Meter Portable Mini Gauge","https://www.carousell.sg/p/bluetooth-thermometer-hygrometer-smart-temperature-humidity-monitor-with-app-control-home-office-indoor-use-digital-sensor-wireless-climate-meter-portable-mini-gauge-1430912307/?t-id=52299420_1775639052113","$9.81"
"Mini Portable Bluetooth Speaker | Wireless Waterproof Bass Sound | Home Travel Outdoor Use | Compact Rechargeable Music Player Portable Wireless Audio","https://www.carousell.sg/p/mini-portable-bluetooth-speaker-wireless-waterproof-bass-sound-home-travel-outdoor-use-compact-rechargeable-music-player-portable-wireless-audio-1430914144/?t-id=52299420_1775639052113","$14.90"
"20 Pieces Makeup Brush Set | Soft Synthetic Bristles | Face Eye Lip Application | Professional Cosmetic Tools Kit | Powder Foundation Blending Contour Highlight Blush Brushes","https://www.carousell.sg/p/20-pieces-makeup-brush-set-soft-synthetic-bristles-face-eye-lip-application-professional-cosmetic-tools-kit-powder-foundation-blending-contour-highlight-blush-brushes-1430918428/?t-id=52299420_1775639052113","$12.25"
"Desk Organizer Set | Adjustable Multi-Compartment Storage | Office & Home Desk Organizer | Minimalist Acrylic Bamboo Holder for Stationery Pens & Accessories","https://www.carousell.sg/p/desk-organizer-set-adjustable-multi-compartment-storage-office-home-desk-organizer-minimalist-acrylic-bamboo-holder-for-stationery-pens-accessories-1430941567/?t-id=52299420_1775658396413","$8.16"
"Push-Up Bars | Anti-Slip Foam Handles | Home Fitness Strength Training | Portable Chest Arm Workout Equipment","https://www.carousell.sg/p/push-up-bars-anti-slip-foam-handles-home-fitness-strength-training-portable-chest-arm-workout-equipment-1430942926/?t-id=52299420_1775658396413","$8.62"
"iPhone Phone Case | Slim Shockproof Protective Cover | Daily Use | Drop Resistant Silicone Case for iPhone 14 13 12","https://www.carousell.sg/p/iphone-phone-case-slim-shockproof-protective-cover-daily-use-drop-resistant-silicone-case-for-iphone-14-13-12-1430943499/?t-id=52299420_1775658396413","$9.99"
"Feeding Mats | Non-Slip Waterproof Pet Placemat | Home Mealtime | Dog Cat Food Bowl Mat, Easy Clean Silicone","https://www.carousell.sg/p/feeding-mats-non-slip-waterproof-pet-placemat-home-mealtime-dog-cat-food-bowl-mat-easy-clean-silicone-1430944247/?t-id=52299420_1775658396413","$9.50"
"Silicone Baking Molds | Non-Stick Heat Resistant Bakeware | Home Baking | Cupcake Muffin Chocolate Candy Mold Set","https://www.carousell.sg/p/silicone-baking-molds-non-stick-heat-resistant-bakeware-home-baking-cupcake-muffin-chocolate-candy-mold-set-1430946073/?t-id=52299420_1775658396413","$9.90"
"Toiletry Bags | Waterproof Travel Organizer Pouch | Home & Travel | Cosmetic Toiletries Storage, Portable Makeup Bag","https://www.carousell.sg/p/toiletry-bags-waterproof-travel-organizer-pouch-home-travel-cosmetic-toiletries-storage-portable-makeup-bag-1430946995/?t-id=52299420_1775658396413","$7.20"
"Travel Pillows | Memory Foam Neck Support | Portable Travel Comfort | Airplane Car Office Nap Pillow, Foldable & Lightweight","https://www.carousell.sg/p/travel-pillows-memory-foam-neck-support-portable-travel-comfort-airplane-car-office-nap-pillow-foldable-lightweight-1430947600/?t-id=52299420_1775658396413","$8.54"
"Mop Attachments | Microfiber Replacement Pads | Home Cleaning | Floor Mop Heads, Washable & Reusable","https://www.carousell.sg/p/mop-attachments-microfiber-replacement-pads-home-cleaning-floor-mop-heads-washable-reusable-1430948212/?t-id=52299420_1775658396413","$9.50"
"Sunglasses | UV Protection Polarized Lens | Outdoor Travel | Lightweight, Stylish, Unisex Sunglass Shades","https://www.carousell.sg/p/sunglasses-uv-protection-polarized-lens-outdoor-travel-lightweight-stylish-unisex-sunglass-shades-1430949108/?t-id=52299420_1775658396413","$9.60"
"Scarves | Soft Lightweight Fashion Accessory | Travel, Work, Everyday Wear | Shawl Wrap, Winter, Korean Style","https://www.carousell.sg/p/scarves-soft-lightweight-fashion-accessory-travel-work-everyday-wear-shawl-wrap-winter-korean-style-1430949725/?t-id=52299420_1775658396413","$3.26"
"Bucket Hat Women | Foldable Wide Brim Sun Protection | Travel Beach Hat | Summer Outdoor Fashion Accessories","https://www.carousell.sg/p/bucket-hat-women-foldable-wide-brim-sun-protection-travel-beach-hat-summer-outdoor-fashion-accessories-1430950354/?t-id=52299420_1775658396413","$9.76"
"Belts | Adjustable Leather Fashion Accessories | Casual & Formal Wear | Minimalist Unisex Waist Strap","https://www.carousell.sg/p/belts-adjustable-leather-fashion-accessories-casual-formal-wear-minimalist-unisex-waist-strap-1430950921/?t-id=52299420_1775658396413","$9.90"
"Bibs for Babies | Waterproof Soft Adjustable Infant Feeding Bibs | Baby Mealtime Essentials | Spill Protection, Easy Clean, Toddler Bib","https://www.carousell.sg/p/bibs-for-babies-waterproof-soft-adjustable-infant-feeding-bibs-baby-mealtime-essentials-spill-protection-easy-clean-toddler-bib-1430951564/?t-id=52299420_1775658396413","$1.90"
"Stroller Organizer | Multi-Compartment Storage Bag | Baby Stroller Accessories | Cup Holder, Diaper Bag Holder, Travel Convenience","https://www.carousell.sg/p/stroller-organizer-multi-compartment-storage-bag-baby-stroller-accessories-cup-holder-diaper-bag-holder-travel-convenience-1430952101/?t-id=52299420_1775658396413","$9.90"
"Paintbrush Kits | Multi-Size Brushes for Acrylic & Watercolor | Art Supplies | Painting Set for Home, School, Hobby, DIY Projects","https://www.carousell.sg/p/paintbrush-kits-multi-size-brushes-for-acrylic-watercolor-art-supplies-painting-set-for-home-school-hobby-diy-projects-1430952804/?t-id=52299420_1775658396413","$12.90"
"Scrunchies Hair Accessories | Soft Elastic Hair Ties | Women Girls Hair Styling | Ponytail Bun Holder, Cute Fashion, Everyday Use","https://www.carousell.sg/p/scrunchies-hair-accessories-soft-elastic-hair-ties-women-girls-hair-styling-ponytail-bun-holder-cute-fashion-everyday-use-1430953498/?t-id=52299420_1775658396413","$0.93"
"Microfiber Cleaning Cloths | Super Absorbent Reusable | Home Kitchen Car Glass Wipes | Dust Polishing Cloth Set","https://www.carousell.sg/p/microfiber-cleaning-cloths-super-absorbent-reusable-home-kitchen-car-glass-wipes-dust-polishing-cloth-set-1430954251/?t-id=52299420_1775658396413","$5.99"
"Picnic Mat | Waterproof Foldable Outdoor Blanket | Beach Park Travel Picnic Rug | Portable Picnic Accessories","https://www.carousell.sg/p/picnic-mat-waterproof-foldable-outdoor-blanket-beach-park-travel-picnic-rug-portable-picnic-accessories-1430954885/?t-id=52299420_1775658396413","$13.80"
"Extendable Drawer Partition | Adjustable Expandable Divider | Kitchen Utensil Desk Organizer | Closet Storage Separator Minimalist Nordic","https://www.carousell.sg/p/extendable-drawer-partition-adjustable-expandable-divider-kitchen-utensil-desk-organizer-closet-storage-separator-minimalist-nordic-1430981342/?t-id=52299420_1775692723946","$4.31"
"Wall Hanging Storage Bag | Multi Pocket Organizer Foldable Fabric | Closet Bedroom Bathroom Storage | Door Hanging Organizer Minimalist Nordic Home Organizer","https://www.carousell.sg/p/wall-hanging-storage-bag-multi-pocket-organizer-foldable-fabric-closet-bedroom-bathroom-storage-door-hanging-organizer-minimalist-nordic-home-organizer-1430981606/?t-id=52299420_1775692723946","$9.90"
"Socket Cable Management Box | Wire Organizer Power Strip Cover | Home Office Desk Cable Storage | Cord Management Box Minimalist Nordic Desktop Organizer","https://www.carousell.sg/p/socket-cable-management-box-wire-organizer-power-strip-cover-home-office-desk-cable-storage-cord-management-box-minimalist-nordic-desktop-organizer-1430981856/?t-id=52299420_1775692723946","$14.99"
"Rechargeable Lint Remover | Portable Fabric Hair Remover | Clothes Sweater Upholstery Cleaner | Cordless Pill Fuzz Shaver Home Travel","https://www.carousell.sg/p/rechargeable-lint-remover-portable-fabric-hair-remover-clothes-sweater-upholstery-cleaner-cordless-pill-fuzz-shaver-home-travel-1430983955/?t-id=52299420_1775692723946","$13.90"
"Heavy Duty Magnetic Glass Cleaner | Double-Sided Window Cleaning Tool | Aquarium Home Office Easy Cleaning | Streak-Free Glass Brush Magnet","https://www.carousell.sg/p/heavy-duty-magnetic-glass-cleaner-double-sided-window-cleaning-tool-aquarium-home-office-easy-cleaning-streak-free-glass-brush-magnet-1430984644/?t-id=52299420_1775692723946","$9.90"
"Car Vacuum Cleaner Mini | Portable Mite Remover | Car Interior Cleaning Tool | Handheld Dust Vacuum Upholstery Mattress Pet Hair","https://www.carousell.sg/p/car-vacuum-cleaner-mini-portable-mite-remover-car-interior-cleaning-tool-handheld-dust-vacuum-upholstery-mattress-pet-hair-1430985114/?t-id=52299420_1775692723946","$12.24"
"Pet Electric Toy | LED Light Colorful Interactive | Cat Dog Play Toy | Portable Chew Chase Entertainment","https://www.carousell.sg/p/pet-electric-toy-led-light-colorful-interactive-cat-dog-play-toy-portable-chew-chase-entertainment-1430986334/?t-id=52299420_1775692723946","$9.90"
"Pet Grooming Brush Set for Dogs and Cats | Detangling Shedding Massage Brushes | Home Pet Care | Fur Removal, Hair Grooming Tools, Pet Self-Cleaning Brushes","https://www.carousell.sg/p/pet-grooming-brush-set-for-dogs-and-cats-detangling-shedding-massage-brushes-home-pet-care-fur-removal-hair-grooming-tools-pet-self-cleaning-brushes-1430989815/?t-id=52299420_1775692723946","$7.99"
"Weight Loss Jump Rope | Intelligent Counting Digital Display | Home Fitness Cardio Workout | Adjustable Skipping Rope for Exercise Training","https://www.carousell.sg/p/weight-loss-jump-rope-intelligent-counting-digital-display-home-fitness-cardio-workout-adjustable-skipping-rope-for-exercise-training-1430992095/?t-id=52299420_1775692723946","$10.22"
"Anti Humpback Posture Corrector for Men and Women | Adjustable Back Support | Home Office Use | Spine Alignment Brace, Shoulder Straightener, Comfortable Wear","https://www.carousell.sg/p/anti-humpback-posture-corrector-for-men-and-women-adjustable-back-support-home-office-use-spine-alignment-brace-shoulder-straightener-comfortable-wear-1430992715/?t-id=52299420_1775692723946","$14.99"
"Adjustable Stretch Board | Adjustable Angle Flexibility Training | Home Fitness Exercise Equipment | Yoga Pilates Stretching Balance Aid","https://www.carousell.sg/p/adjustable-stretch-board-adjustable-angle-flexibility-training-home-fitness-exercise-equipment-yoga-pilates-stretching-balance-aid-1430996351/?t-id=52299420_1775692723946","$9.40"
"Cervical Spine Massage Sticker | Battery-Powered Neck Massager | Portable Pain Relief | Home Office Travel Therapy | EMS Vibration Massage Patch","https://www.carousell.sg/p/cervical-spine-massage-sticker-battery-powered-neck-massager-portable-pain-relief-home-office-travel-therapy-ems-vibration-massage-patch-1430997578/?t-id=52299420_1775692723946","$11.80"
"Back Stretcher with Magnetic Points | Adjustable Spine Alignment | Home & Office Pain Relief | Lumbar Support, Posture Corrector, Muscle Relaxation","https://www.carousell.sg/p/back-stretcher-with-magnetic-points-adjustable-spine-alignment-home-office-pain-relief-lumbar-support-posture-corrector-muscle-relaxation-1430999376/?t-id=52299420_1775692723946","$5.60"
"Foot Workout Mats | Pain Relief Massage & Stretching | Home Yoga Fitness | Foot Acupressure, Plantar Fasciitis Relief, Exercise Mat","https://www.carousell.sg/p/foot-workout-mats-pain-relief-massage-stretching-home-yoga-fitness-foot-acupressure-plantar-fasciitis-relief-exercise-mat-1431000800/?t-id=52299420_1775692723946","$12.52"
"LED Digital Kitchen Countdown Timer | Magnetic Loud Alarm Stopwatch | Cooking Baking Classroom Study Timer | Portable Minimalist Kitchen Gadget Home Office Timer","https://www.carousell.sg/p/led-digital-kitchen-countdown-timer-magnetic-loud-alarm-stopwatch-cooking-baking-classroom-study-timer-portable-minimalist-kitchen-gadget-home-office-timer-1431082369/?t-id=52299420_1775728823329","$12.90"
"Foam Sleep Eye Mask | 3D Contoured Soft Breathable Light Blocking | Travel Sleep Aid Home Office Nap Mask | Adjustable Comfortable Blindfold Rest Relaxation Mask","https://www.carousell.sg/p/foam-sleep-eye-mask-3d-contoured-soft-breathable-light-blocking-travel-sleep-aid-home-office-nap-mask-adjustable-comfortable-blindfold-rest-relaxation-mask-1431084286/?t-id=52299420_1775728823329","$5.99"
"Makeup Brush Holder And Storage Organizer | Dustproof Portable Cosmetic Case With Lid | Vanity Dresser Organizer Home Travel | Acrylic Minimalist Makeup Storage Brush Cup Container","https://www.carousell.sg/p/makeup-brush-holder-and-storage-organizer-dustproof-portable-cosmetic-case-with-lid-vanity-dresser-organizer-home-travel-acrylic-minimalist-makeup-storage-brush-cup-container-1431087162/?t-id=52299420_1775728823329","$12.92"
"Blackhead Remover Vacuum | Electric Pore Cleaner Suction Tool | Acne Comedone Extractor | Facial Deep Clean Skincare Device Portable Rechargeable","https://www.carousell.sg/p/blackhead-remover-vacuum-electric-pore-cleaner-suction-tool-acne-comedone-extractor-facial-deep-clean-skincare-device-portable-rechargeable-1431142472/?t-id=52299420_1775748301974","$5.06"
"Interactive Pet Toy Ball | Automatic Rolling Smart Toy For Dogs Cats | Indoor Play Exercise Toy | Rechargeable Durable Chew Resistant Pet Entertainment Toy","https://www.carousell.sg/p/interactive-pet-toy-ball-automatic-rolling-smart-toy-for-dogs-cats-indoor-play-exercise-toy-rechargeable-durable-chew-resistant-pet-entertainment-toy-1431143897/?t-id=52299420_1775748301974","$4.99"
"Yoga Mat Non Slip Thick | Anti Slip Exercise Fitness Mat | Home Gym Yoga Pilates Workout Mat | Waterproof Cushioned TPE Foldable Portable Training Mat","https://www.carousell.sg/p/yoga-mat-non-slip-thick-anti-slip-exercise-fitness-mat-home-gym-yoga-pilates-workout-mat-waterproof-cushioned-tpe-foldable-portable-training-mat-1431144414/?t-id=52299420_1775748301974","$8.49"
"Magnetic Phone Holder Car Mount | 360 Rotating Dashboard Mount | Universal Mobile Stand For Car Home Office | Adjustable Strong Grip Easy Install Smartphone Holder","https://www.carousell.sg/p/magnetic-phone-holder-car-mount-360-rotating-dashboard-mount-universal-mobile-stand-for-car-home-office-adjustable-strong-grip-easy-install-smartphone-holder-1431144909/?t-id=52299420_1775748301974","$9.81"
"Car Organizer Box | Multi-Compartment Car Storage | Seat Gap Catcher & Trunk Organizer | Adjustable Foldable Vehicle Storage Holder for Cars SUV Trucks","https://www.carousell.sg/p/car-organizer-box-multi-compartment-car-storage-seat-gap-catcher-trunk-organizer-adjustable-foldable-vehicle-storage-holder-for-cars-suv-trucks-1431145584/?t-id=52299420_1775748301974","$9.90"
"Desk Organizer Set | Multi-Compartment Office Storage | Pen Pencil Holder & Desktop Organizer | Minimalist Acrylic Bamboo Desk Accessories for Home Office","https://www.carousell.sg/p/desk-organizer-set-multi-compartment-office-storage-pen-pencil-holder-desktop-organizer-minimalist-acrylic-bamboo-desk-accessories-for-home-office-1431146502/?t-id=52299420_1775748301974","$14.99"
"Sunglasses | UV Protection Polarized Lenses | Outdoor Travel Accessories | Stylish Men Women Sunglass Shades","https://www.carousell.sg/p/sunglasses-uv-protection-polarized-lenses-outdoor-travel-accessories-stylish-men-women-sunglass-shades-1431146938/?t-id=52299420_1775748301974","$9.73"
"Drain Clog Remover Tool | Flexible Steel Wire Hair Catcher | Kitchen Bathroom Drain Cleaner | Long Handle Sewer Maintenance Tool","https://www.carousell.sg/p/drain-clog-remover-tool-flexible-steel-wire-hair-catcher-kitchen-bathroom-drain-cleaner-long-handle-sewer-maintenance-tool-1430600560/","$10.91"
"Hair Towel Dryer Cap | Quick Dry Microfiber Hair Wrap | Home Bathroom Hair Care | Soft Absorbent Shower Turban Head Towel","https://www.carousell.sg/p/ecoco-hair-towel-dryer-cap-quick-dry-microfiber-hair-wrap-home-bathroom-hair-care-soft-absorbent-shower-turban-head-towel-1430602816/?t-id=52299420_1775451146622","$5.75"
"Foot File Heel Scraper | Lightweight Portable Callus Remover | Home & Salon Foot Care | Foot Scrubber Exfoliator Pedicure Tool","https://www.carousell.sg/p/foot-file-heel-scraper-lightweight-portable-callus-remover-home-salon-foot-care-foot-scrubber-exfoliator-pedicure-tool-1430605219/?t-id=52299420_1775451146622","$6.49"
"Gym Half-Finger Gloves | Anti-Slip Silicone Workout Grips | Weightlifting Pull-Up Hand Protector | Fitness Training Exercise Gloves","https://www.carousell.sg/p/gym-half-finger-gloves-anti-slip-silicone-workout-grips-weightlifting-pull-up-hand-protector-fitness-training-exercise-gloves-1430606631/","$8.71"
"DS-3602 Wi-Fi Smart LED Strip Light | RGB Color Changing LED | Home TV Gaming Cove Lighting | Voice Control App Compatible | Ambient Room Decor","https://www.carousell.sg/p/ds-3602-wi-fi-smart-led-strip-light-rgb-color-changing-led-home-tv-gaming-cove-lighting-voice-control-app-compatible-ambient-room-decor-1430611291/","$6.24"
"Woven Bamboo Basket with Lid | Handcrafted Picnic & Storage Basket | Kitchen Home Organizer | Home Decor Camping Basket | Eco-Friendly Storage Container","https://www.carousell.sg/p/woven-bamboo-basket-with-lid-handcrafted-picnic-storage-basket-kitchen-home-organizer-home-decor-camping-basket-eco-friendly-storage-container-1430867210/?t-id=52299420_1775451146622","$13.60"
"Bamboo Fruit Basket Tray | Handcrafted Woven Storage Organizer | Kitchen and Study Room | Bread Holder Fruit Storage Basket","https://www.carousell.sg/p/amboo-fruit-basket-tray-handcrafted-woven-storage-organizer-kitchen-and-study-room-bread-holder-fruit-storage-basket-1430868733/?t-id=52299420_1775451146622","$10.49"
"Ceramic Matcha Tea Bowl Set | Handcrafted Matcha Latte Utensils | Home Tea Ceremony | Japanese Tea Tools, Whisk, Scoop, Tea Preparation Kit","https://www.carousell.sg/p/ceramic-matcha-tea-bowl-set-handcrafted-matcha-latte-utensils-home-tea-ceremony-japanese-tea-tools-whisk-scoop-tea-preparation-kit-1430878734/?t-id=52299420_1775451146622","$13.42"
"Shoe Washing Machine Bag | Zipper Mesh Laundry Protector With Hook | Washer Dryer Safe Shoe Cleaner | Reusable Sneaker Laundry Bag Travel Organizer Footwear Care","https://www.carousell.sg/p/shoe-washing-machine-bag-zipper-mesh-laundry-protector-with-hook-washer-dryer-safe-shoe-cleaner-reusable-sneaker-laundry-bag-travel-organizer-footwear-care-1430986784/?t-id=52299420_1775451146622","$9.68"
"Cotton T Shirt Unisex Crew Neck Tee | Soft Breathable Plain Minimalist Top | Casual Daily Wear Office Streetwear | Basic Shirt Korean Style Summer Outfit Adult Apparel","https://www.carousell.sg/p/cotton-t-shirt-unisex-crew-neck-tee-soft-breathable-plain-minimalist-top-casual-daily-wear-office-streetwear-basic-shirt-korean-style-summer-outfit-adult-apparel-1430989150/?t-id=52299420_1775451146622","$4.50"
